Annual Report Year,Total Wealth,CompanyID*,ED/SD,ISIN,Equity Linked,DirectorID*,Ticker,Director Role,Company Name,Total Compensation,Direct Compensation,Director Name,Sector,Index,Country,inputfilestem,region,mgmt_type,workbook_name,fragment_number,sheet_name
Mar 2008,223552.0,223139828,DE,INE009A01021,,5483534345,INFY,CEO/MD,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),174.0,174.0,Senapathy (Kris) Gopalakrishnan,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2008,ROW,SMDE,SMDEs Compensation,2008,
Mar 2008,163898.0,223139828,DE,INE009A01021,,5483754345,INFY,Head of Quality,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),174.0,174.0,Dinesh Krishnaswamy,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2008,ROW,SMDE,SMDEs Compensation,2008,
Mar 2008,88062.0,223139828,DE,INE009A01021,,5483794345,INFY,COO,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),167.0,167.0,Sarojini (Shibu) Damodaran Shibulal,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2008,ROW,SMDE,SMDEs Compensation,2008,
Mar 2009,217299.0,223139828,DE,INE009A01021,,5392712333,INFY,Co-Chairman,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),146.0,146.0,Nandan Mohan Nilekani,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2009,ROW,SMDE,SMDEs Compensation,2009,
Mar 2009,162904.0,223139828,DE,INE009A01021,,5483534345,INFY,CEO/MD,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),146.0,146.0,Senapathy (Kris) Gopalakrishnan,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2009,ROW,SMDE,SMDEs Compensation,2009,
Mar 2009,119679.0,223139828,DE,INE009A01021,,5483754345,INFY,Head of Quality,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),146.0,146.0,Dinesh Krishnaswamy,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2009,ROW,SMDE,SMDEs Compensation,2009,
Mar 2009,64303.0,223139828,DE,INE009A01021,,5483794345,INFY,COO,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),141.0,141.0,Sarojini (Shibu) Damodaran Shibulal,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2009,ROW,SMDE,SMDEs Compensation,2009,
Mar 2009,22185.0,223139828,DE,INE009A01021,,5483824345,INFY,Head of HR,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),464.0,464.0,Tellicheery (Mohan) Venkataraman Pai,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2009,ROW,SMDE,SMDEs Compensation,2009,
Mar 2010,388293.0,223139828,DE,INE009A01021,,5483534345,INFY,CEO/MD,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),180.0,180.0,Senapathy (Kris) Gopalakrishnan,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2010,ROW,SMDE,SMDEs Compensation,2010,
Mar 2010,268120.0,223139828,DE,INE009A01021,,5483754345,INFY,Head of Quality,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),180.0,180.0,Dinesh Krishnaswamy,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2010,ROW,SMDE,SMDEs Compensation,2010,
Mar 2010,144061.0,223139828,DE,INE009A01021,,5483794345,INFY,COO,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),173.0,173.0,Sarojini (Shibu) Damodaran Shibulal,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2010,ROW,SMDE,SMDEs Compensation,2010,
Mar 2010,46784.0,223139828,DE,INE009A01021,,5483824345,INFY,Head of HR,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),647.0,647.0,Tellicheery (Mohan) Venkataraman Pai,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2010,ROW,SMDE,SMDEs Compensation,2010,
Mar 2010,34405.0,223139828,DE,INE009A01021,,5483844345,INFY,Head of Division,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),489.0,489.0,Srinath Batni,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2010,ROW,SMDE,SMDEs Compensation,2010,
Dec 2011,449.0,8765186944,DE,BMG2287M1047,244.0,5890809117,CAP,President/CEO,CLEAN AIR POWER LTD (De-listed 10/2015),593.0,349.0,John A Pettitt,Engineering & Machinery,,Bermuda,ROW - SMDEs Compensation - 2011,ROW,SMDE,SMDEs Compensation,2011,
Dec 2011,73.0,8765186944,DE,BMG2287M1047,45.0,5890869117,CAP,GFD,CLEAN AIR POWER LTD (De-listed 10/2015),216.0,171.0,Peter (Pete) David Rowse,Engineering & Machinery,,Bermuda,ROW - SMDEs Compensation - 2011,ROW,SMDE,SMDEs Compensation,2011,
Mar 2011,483767.0,223139828,DE,INE009A01021,,5483534345,INFY,CEO/MD,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),204.0,204.0,Senapathy (Kris) Gopalakrishnan,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2011,ROW,SMDE,SMDEs Compensation,2011,
Mar 2011,334046.0,223139828,DE,INE009A01021,,5483754345,INFY,Head of Quality,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),204.0,204.0,Dinesh Krishnaswamy,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2011,ROW,SMDE,SMDEs Compensation,2011,
Mar 2011,179482.0,223139828,DE,INE009A01021,,5483794345,INFY,COO,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),200.0,200.0,Sarojini (Shibu) Damodaran Shibulal,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2011,ROW,SMDE,SMDEs Compensation,2011,
Dec 2012,288.0,8765186944,DE,BMG2287M1047,,5890809117,CAP,President/CEO,CLEAN AIR POWER LTD (De-listed 10/2015),411.0,411.0,John A Pettitt,Engineering & Machinery,,Bermuda,ROW - SMDEs Compensation - 2012,ROW,SMDE,SMDEs Compensation,2012,
Dec 2012,37.0,8765186944,DE,BMG2287M1047,,5890869117,CAP,GFD,CLEAN AIR POWER LTD (De-listed 10/2015),192.0,192.0,Peter (Pete) David Rowse,Engineering & Machinery,,Bermuda,ROW - SMDEs Compensation - 2012,ROW,SMDE,SMDEs Compensation,2012,
Dec 2012,,11169333108,DE,GB00B2QPKJ12,,6968879518,FRES,NED,FRESNILLO PLC,1265.0,1265.0,Jaime (James) Lomelín Guillen,Mining,FTSE 100,Mexico,ROW - SMDEs Compensation - 2012,ROW,SMDE,SMDEs Compensation,2012,
Mar 2012,8677.0,223139828,DE,INE009A01021,,11373763565,INFY,Senior VP - Retail,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),294.0,294.0,Pravin Udhyavara Rao,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2012,ROW,SMDE,SMDEs Compensation,2012,
Mar 2012,1884.0,223139828,DE,INE009A01021,,11373783565,INFY,Senior VP/Division Head,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),774.0,774.0,Prasad Prabhakar Thrikutam,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2012,ROW,SMDE,SMDEs Compensation,2012,
Dec 2013,746.0,8765186944,DE,BMG2287M1047,105.0,5890809117,CAP,President/CEO,CLEAN AIR POWER LTD (De-listed 10/2015),428.0,323.0,John A Pettitt,Engineering & Machinery,,Bermuda,ROW - SMDEs Compensation - 2013,ROW,SMDE,SMDEs Compensation,2013,
Dec 2013,107.0,8765186944,DE,BMG2287M1047,16.0,5890869117,CAP,GFD,CLEAN AIR POWER LTD (De-listed 10/2015),157.0,141.0,Peter (Pete) David Rowse,Engineering & Machinery,,Bermuda,ROW - SMDEs Compensation - 2013,ROW,SMDE,SMDEs Compensation,2013,
Feb 2013,8986.0,1344011141,DE,ZAE000017745,3590.0,62898112259,"DTC, DTT",CEO,DATATEC LTD,5304.0,1714.0,Jens Peter Montanana,Software & Computer Services,,South Africa,ROW - SMDEs Compensation - 2013,ROW,SMDE,SMDEs Compensation,2013,
Feb 2013,1605.0,1344011141,DE,ZAE000017745,922.0,94472112746,"DTC, DTT",CFO,DATATEC LTD,1333.0,411.0,Robert (Rob) Price Evans,Software & Computer Services,,South Africa,ROW - SMDEs Compensation - 2013,ROW,SMDE,SMDEs Compensation,2013,
Dec 2013,,11169333108,DE,GB00B2QPKJ12,,93788112267,FRES,CEO,FRESNILLO PLC,961.0,961.0,Octavio Ortega Alvidrez,Mining,FTSE 100,Mexico,ROW - SMDEs Compensation - 2013,ROW,SMDE,SMDEs Compensation,2013,
Dec 2014,16.0,8765186944,DE,BMG2287M1047,11.0,14388197737,CAP,CFO,CLEAN AIR POWER LTD (De-listed 10/2015),108.0,97.0,Neill Jonathan Skinner,Engineering & Machinery,,Bermuda,ROW - SMDEs Compensation - 2014,ROW,SMDE,SMDEs Compensation,2014,
Dec 2014,199.0,8765186944,DE,BMG2287M1047,36.0,5890809117,CAP,President/CEO,CLEAN AIR POWER LTD (De-listed 10/2015),245.0,209.0,John A Pettitt,Engineering & Machinery,,Bermuda,ROW - SMDEs Compensation - 2014,ROW,SMDE,SMDEs Compensation,2014,
Feb 2014,8153.0,1344011141,DE,ZAE000017745,2886.0,62898112259,"DTC, DTT",CEO,DATATEC LTD,4452.0,1566.0,Jens Peter Montanana,Software & Computer Services,,South Africa,ROW - SMDEs Compensation - 2014,ROW,SMDE,SMDEs Compensation,2014,
Feb 2014,1980.0,1344011141,DE,ZAE000017745,709.0,94472112746,"DTC, DTT",CFO,DATATEC LTD,1116.0,407.0,Robert (Rob) Price Evans,Software & Computer Services,,South Africa,ROW - SMDEs Compensation - 2014,ROW,SMDE,SMDEs Compensation,2014,
Dec 2014,,11169333108,DE,GB00B2QPKJ12,,93788112267,FRES,CEO,FRESNILLO PLC,1044.0,1044.0,Octavio Ortega Alvidrez,Mining,FTSE 100,Mexico,ROW - SMDEs Compensation - 2014,ROW,SMDE,SMDEs Compensation,2014,
Dec 2015,3168.0,166104416,DE,BMG3223R1088,1459.0,12496015451,RE,Executive VP/CFO/Treasurer,EVEREST RE GROUP LTD,1970.0,512.0,Craig W Howie,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2015,ROW,SMDE,SMDEs Compensation,2015,
Dec 2015,4962.0,166104416,DE,BMG3223R1088,1538.0,4858979145,RE,Division CEO/Division MD,EVEREST RE GROUP LTD,2158.0,620.0,Mark Stuart de Saram,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2015,ROW,SMDE,SMDEs Compensation,2015,
Dec 2015,5905.0,166104416,DE,BMG3223R1088,1285.0,53100312633,RE,Executive VP/General Counsel/Secretary,EVEREST RE GROUP LTD,1750.0,465.0,Sanjoy Mukherjee,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2015,ROW,SMDE,SMDEs Compensation,2015,
Dec 2015,5231.0,166104416,DE,BMG3223R1088,1992.0,5438413478,RE,Executive VP/Chief Underwriting Officer,EVEREST RE GROUP LTD,2667.0,675.0,John P Doucette,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2015,ROW,SMDE,SMDEs Compensation,2015,
Dec 2015,14616.0,166104416,DE,BMG3223R1088,5996.0,93413312003,RE,President/CEO,EVEREST RE GROUP LTD,6996.0,1000.0,Dominic (Dom) James Addesso,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2015,ROW,SMDE,SMDEs Compensation,2015,
Dec 2016,4602.0,166104416,DE,BMG3223R1088,1546.0,12496015451,RE,Executive VP/CFO/Treasurer,EVEREST RE GROUP LTD,2073.0,527.0,Craig W Howie,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2016,ROW,SMDE,SMDEs Compensation,2016,
Dec 2016,1377.0,166104416,DE,BMG3223R1088,1191.0,15824709127,RE,Senior VP/Division President,EVEREST RE GROUP LTD,1653.0,462.0,Jonathan Martin Zaffino,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2016,ROW,SMDE,SMDEs Compensation,2016,
Dec 2016,7608.0,166104416,DE,BMG3223R1088,1432.0,53100312633,RE,Executive VP/General Counsel/Secretary,EVEREST RE GROUP LTD,1925.0,493.0,Sanjoy Mukherjee,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2016,ROW,SMDE,SMDEs Compensation,2016,
Dec 2016,6478.0,166104416,DE,BMG3223R1088,2027.0,5438413478,RE,Executive VP/Division President/CEO,EVEREST RE GROUP LTD,2714.0,687.0,John P Doucette,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2016,ROW,SMDE,SMDEs Compensation,2016,
Dec 2016,21598.0,166104416,DE,BMG3223R1088,6713.0,93413312003,RE,President/CEO,EVEREST RE GROUP LTD,7713.0,1000.0,Dominic (Dom) James Addesso,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2016,ROW,SMDE,SMDEs Compensation,2016,
Dec 2017,4810.0,166104416,DE,BMG3223R1088,1244.0,12496015451,RE,Executive VP/CFO/Treasurer,EVEREST RE GROUP LTD,1783.0,539.0,Craig W Howie,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2017,ROW,SMDE,SMDEs Compensation,2017,
Dec 2017,2050.0,166104416,DE,BMG3223R1088,1233.0,15824709127,RE,Executive VP,EVEREST RE GROUP LTD,1724.0,491.0,Jonathan Martin Zaffino,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2017,ROW,SMDE,SMDEs Compensation,2017,
Dec 2017,7833.0,166104416,DE,BMG3223R1088,1140.0,53100312633,RE,Executive VP/General Counsel/Chief Compliance Officer/Secretary,EVEREST RE GROUP LTD,1649.0,509.0,Sanjoy Mukherjee,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2017,ROW,SMDE,SMDEs Compensation,2017,
Dec 2017,6294.0,166104416,DE,BMG3223R1088,1716.0,5438413478,RE,Executive VP/Division President/CEO,EVEREST RE GROUP LTD,2450.0,734.0,John P Doucette,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2017,ROW,SMDE,SMDEs Compensation,2017,
Dec 2017,22446.0,166104416,DE,BMG3223R1088,5605.0,93413312003,RE,President/CEO,EVEREST RE GROUP LTD,6605.0,1000.0,Dominic (Dom) James Addesso,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2017,ROW,SMDE,SMDEs Compensation,2017,
Dec 2018,4936.0,166104416,DE,BMG3223R1088,921.0,12496015451,RE,Executive VP/CFO/Treasurer,EVEREST RE GROUP LTD,1476.0,555.0,Craig W Howie,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2018,ROW,SMDE,SMDEs Compensation,2018,
Dec 2018,2603.0,166104416,DE,BMG3223R1088,1250.0,15824709127,RE,Executive VP/Division President/CEO,EVEREST RE GROUP LTD,1823.0,573.0,Jonathan Martin Zaffino,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2018,ROW,SMDE,SMDEs Compensation,2018,
Dec 2018,8139.0,166104416,DE,BMG3223R1088,1087.0,53100312633,RE,Executive VP/General Counsel/Secretary,EVEREST RE GROUP LTD,1645.0,558.0,Sanjoy Mukherjee,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2018,ROW,SMDE,SMDEs Compensation,2018,
Dec 2018,6323.0,166104416,DE,BMG3223R1088,1508.0,5438413478,RE,Executive VP/Division President/CEO,EVEREST RE GROUP LTD,2332.0,823.0,John P Doucette,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2018,ROW,SMDE,SMDEs Compensation,2018,
Dec 2018,24587.0,166104416,DE,BMG3223R1088,5138.0,93413312003,RE,President/CEO,EVEREST RE GROUP LTD,6320.0,1183.0,Dominic (Dom) James Addesso,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2018,ROW,SMDE,SMDEs Compensation,2018,
Dec 2019,6636.0,166104416,DE,BMG3223R1088,1384.0,12496015451,RE,Executive VP/CFO/Treasurer,EVEREST RE GROUP LTD,1940.0,556.0,Craig W Howie,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2019,ROW,SMDE,SMDEs Compensation,2019,
Dec 2019,4940.0,166104416,DE,BMG3223R1088,3286.0,15824709127,RE,Executive VP/Division President/CEO,EVEREST RE GROUP LTD,3973.0,687.0,Jonathan Martin Zaffino,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2019,ROW,SMDE,SMDEs Compensation,2019,
Dec 2019,11727.0,166104416,DE,BMG3223R1088,2409.0,53100312633,RE,Executive VP/General Counsel/Secretary,EVEREST RE GROUP LTD,3002.0,593.0,Sanjoy Mukherjee,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2019,ROW,SMDE,SMDEs Compensation,2019,
Dec 2019,8742.0,166104416,DE,BMG3223R1088,3700.0,5438413478,RE,Executive VP/Division President/CEO,EVEREST RE GROUP LTD,4554.0,853.0,John P Doucette,Insurance,S&P 500,Bermuda,ROW - SMDEs Compensation - 2019,ROW,SMDE,SMDEs Compensation,2019,
Mar 2019,12212.0,223139828,DE,INE009A01021,730.0,11373763565,INFY,COO,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),1889.0,1159.0,Pravin Udhyavara Rao,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2019,ROW,SMDE,SMDEs Compensation,2019,
Mar 2020,9599.0,223139828,DE,INE009A01021,954.0,11373763565,INFY,COO,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),2052.0,1099.0,Pravin Udhyavara Rao,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2020,ROW,SMDE,SMDEs Compensation,2020,
Mar 2020,273.0,223139828,DE,INE009A01021,596.0,11879734503,INFY,Executive VP/General Counsel/Chief Compliance Officer,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),1528.0,932.0,Inderpreet Sawhney,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2020,ROW,SMDE,SMDEs Compensation,2020,
Mar 2020,479.0,223139828,DE,INE009A01021,1573.0,14054067378,INFY,President/Deputy COO,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),2713.0,1140.0,Ravi Kumar Singisetti,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2020,ROW,SMDE,SMDEs Compensation,2020,
Mar 2020,,223139828,DE,INE009A01021,,14522277875,INFY,Senior VP/Global Head,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),936.0,936.0,Scott Alan Sorokin,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2020,ROW,SMDE,SMDEs Compensation,2020,
Mar 2020,,223139828,DE,INE009A01021,590.0,197319312252,INFY,Executive VP/Group Head,INFOSYS LTD (Infosys Technologies Ltd prior to 06/2011),1376.0,786.0,Karmesh Gu Vaswani,Software & Computer Services,BSE 200,India,ROW - SMDEs Compensation - 2020,ROW,SMDE,SMDEs Compensation,2020,
Dec 1999,2017.0,816810904,DE,GB00B3FLWH99,,9892097,BOY,Group MD,BODYCOTE PLC (Bodycote International prior to 05/2008),229.0,229.0,John Chesworth,Engineering & Machinery,FTSE 250,United Kingdom - England,UK - SMDEs Compensation - 1999,UK,SMDE,SMDEs Compensation,1999,
Dec 1999,,406635153,DE,"GB00B10RZP78, US9047677045",,130878739,"UL, ULVR, UNA",Advisory Director,UNILEVER PLC,23.0,23.0,Doctor Herman Onno Ruding,Food Producers & Processors,"AEX, EURONEXT 100, FTSE 100, Stoxx Europe 50",United Kingdom - England,UK - SMDEs Compensation - 1999,UK,SMDE,SMDEs Compensation,1999,
Dec 2000,325781.0,114545623,DE,GB00BDCPN049,382.0,547458175,CCEP,Chairman/CEO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),555.0,173.0,Summerfield K Johnston Jr,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2000,UK,SMDE,SMDEs Compensation,2000,
Dec 2000,28922.0,114545623,DE,GB00BDCPN049,,5782810670,CCEP,President/COO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),716.0,716.0,John Richard Alm,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2000,UK,SMDE,SMDEs Compensation,2000,
Dec 2000,3855.0,114545623,DE,GB00BDCPN049,,5794010751,CCEP,Executive VP - Mktg,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),397.0,397.0,Norman (Norm) P Findley III,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2000,UK,SMDE,SMDEs Compensation,2000,
Dec 2000,5107.0,114545623,DE,GB00BDCPN049,,5800710799,CCEP,Senior VP/Division President,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),314.0,314.0,G David Van Houten Jr,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2000,UK,SMDE,SMDEs Compensation,2000,
Dec 2000,8760.0,114545623,DE,GB00BDCPN049,134.0,5815210904,CCEP,Vice Chairman,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),496.0,362.0,Lowry Franklin Kline,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2000,UK,SMDE,SMDEs Compensation,2000,
Dec 2001,350745.0,114545623,DE,GB00BDCPN049,6029.0,547458175,CCEP,Chairman,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),6387.0,359.0,Summerfield K Johnston Jr,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2001,UK,SMDE,SMDEs Compensation,2001,
Dec 2001,24569.0,114545623,DE,GB00BDCPN049,3424.0,5782810670,CCEP,President/COO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),4017.0,593.0,John Richard Alm,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2001,UK,SMDE,SMDEs Compensation,2001,
Dec 2001,3941.0,114545623,DE,GB00BDCPN049,787.0,5794010751,CCEP,Executive VP - Mktg,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),1271.0,485.0,Norman (Norm) P Findley III,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2001,UK,SMDE,SMDEs Compensation,2001,
Dec 2001,7004.0,114545623,DE,GB00BDCPN049,773.0,5800710799,CCEP,Senior VP/Division President,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),1362.0,588.0,G David Van Houten Jr,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2001,UK,SMDE,SMDEs Compensation,2001,
Dec 2001,8675.0,114545623,DE,GB00BDCPN049,4627.0,5815210904,CCEP,Vice Chairman/CEO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),5177.0,550.0,Lowry Franklin Kline,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2001,UK,SMDE,SMDEs Compensation,2001,
Dec 2002,24106.0,114545623,DE,GB00BDCPN049,2344.0,5782810670,CCEP,President/COO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),3817.0,1473.0,John Richard Alm,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2002,UK,SMDE,SMDEs Compensation,2002,
Dec 2002,4447.0,114545623,DE,GB00BDCPN049,638.0,5794010751,CCEP,Executive VP - Mktg,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),1239.0,601.0,Norman (Norm) P Findley III,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2002,UK,SMDE,SMDEs Compensation,2002,
Dec 2002,,114545623,DE,GB00BDCPN049,,5800710799,CCEP,Executive VP/Division President,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),772.0,772.0,G David Van Houten Jr,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2002,UK,SMDE,SMDEs Compensation,2002,
Dec 2002,10855.0,114545623,DE,GB00BDCPN049,3031.0,5815210904,CCEP,Chairman/CEO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),4576.0,1545.0,Lowry Franklin Kline,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2002,UK,SMDE,SMDEs Compensation,2002,
Dec 2002,26420.0,114545623,DE,GB00BDCPN049,637.0,6829210188,CCEP,Executive VP,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),1229.0,592.0,Summerfield (Skeeter) K Johnston III,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2002,UK,SMDE,SMDEs Compensation,2002,
Dec 2003,490.0,63117896,DE,GB0002634946,,161573712,"BA., BSP",President,BAE SYSTEMS PLC (British Aerospace prior to 05/2000),72.0,72.0,Sir Charles Beech Masefield,Aerospace & Defence,FTSE 100,United Kingdom - England,UK - SMDEs Compensation - 2003,UK,SMDE,SMDEs Compensation,2003,
Dec 2003,18684.0,114545623,DE,GB00BDCPN049,3111.0,5782810670,CCEP,President,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),4157.0,1046.0,John Richard Alm,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2003,UK,SMDE,SMDEs Compensation,2003,
Dec 2003,7913.0,114545623,DE,GB00BDCPN049,1029.0,5800710799,CCEP,Executive VP/Division President/COO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),1581.0,552.0,G David Van Houten Jr,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2003,UK,SMDE,SMDEs Compensation,2003,
Dec 2003,10442.0,114545623,DE,GB00BDCPN049,3401.0,5815210904,CCEP,Chairman/CEO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),4498.0,1097.0,Lowry Franklin Kline,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2003,UK,SMDE,SMDEs Compensation,2003,
Dec 2003,5066.0,114545623,DE,GB00BDCPN049,824.0,5849211141,CCEP,Senior VP/CFO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),1225.0,401.0,Patrick (Pat) J Mannelly,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2003,UK,SMDE,SMDEs Compensation,2003,
Dec 2004,25340.0,114545623,DE,GB00BDCPN049,2021.0,5782810670,CCEP,President/CEO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),2507.0,486.0,John Richard Alm,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2004,UK,SMDE,SMDEs Compensation,2004,
Dec 2004,5271.0,114545623,DE,GB00BDCPN049,971.0,5800710799,CCEP,Executive VP/Division President/COO,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),1472.0,502.0,G David Van Houten Jr,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2004,UK,SMDE,SMDEs Compensation,2004,
Dec 2004,7438.0,114545623,DE,GB00BDCPN049,1695.0,5815210904,CCEP,Chairman,COCA-COLA EUROPEAN PARTNERS PLC (Coca-Cola Enterprises Inc prior to 05/2016),2148.0,453.0,Lowry Franklin Kline,Beverages,IGBM,United Kingdom - England,UK - SMDEs Compensation - 2004,UK,SMDE,SMDEs Compensation,2004,
